artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
Alina Baraz,Electric (feat. Khalid),73.8,59.9,39.6,0.00219,10.2,-10.489,3.92,111.072,13.4,Pop
Coldplay,Up&Up,4.8500000000000005,48.0,71.8,0.0343,10.2,-5.461,6.03,163.987,25.2,Pop
Jennifer Lopez,Ain't Your Mama,4.72,75.7,67.80000000000001,0.0009140000000000001,6.54,-5.529,23.3,120.075,82.0,Pop
Queen,Don't Stop Me Now,7.89,56.8,77.9,0.0812,52.800000000000004,-9.465,18.8,156.388,60.699999999999996,Rock
Fleet Foxes,White Winter Hymnal,43.7,62.9,53.400000000000006,0.00033299999999999996,32.800000000000004,-9.054,2.67,124.964,64.9,Pop
Rodney Atkins,Caught Up In The Country (Sam Feldt Remix),6.21,61.4,89.7,0.0,17.8,-3.918,7.62,124.029,45.300000000000004,Rock
Local Natives,Coins,5.779999999999999,56.599999999999994,57.599999999999994,0.0,5.2299999999999995,-4.859,3.65,138.045,60.699999999999996,Pop
The National,This Is The Last Time,64.4,49.9,49.6,36.8,9.34,-10.246,3.27,140.047,14.000000000000002,Rock
Kehlani,Gangsta,11.1,43.9,44.7,0.0,30.3,-8.318,4.36,121.48,11.0,Pop
Big Data,Dangerous (feat. Joywave),1.0999999999999999,75.7,57.8,0.672,12.7,-3.886,3.8600000000000003,102.96,95.39999999999999,Rock
John Mayer,I Guess I Just Feel Like,61.5,55.60000000000001,52.800000000000004,9.64,12.2,-8.033,2.6599999999999997,159.821,16.3,Pop
Passion Pit,Carried Away,1.76,77.2,82.6,0.000856,38.3,-5.135,3.44,119.995,87.1,Rock
YG,TOO COCKY,1.37,92.5,35.4,0.0,33.4,-8.163,13.0,100.026,40.5,Pop
Vance Joy,First Time,31.3,63.9,89.4,0.00043000000000000004,16.8,-7.184,14.2,116.009,39.0,Rock
Olivia O'Brien,Love Myself - Acoustic,77.9,78.0,35.5,0.0,15.1,-7.982,7.199999999999999,99.827,32.6,Pop
Bobby Vee,Take Good Care Of My Baby - 1990 Remastered,69.8,49.1,43.1,0.0,12.4,-12.257,6.09,82.443,66.10000000000001,Rock
Bob Seger,Old Time Rock & Roll,20.599999999999998,71.39999999999999,93.7,0.0,7.31,-2.947,3.9899999999999998,124.13,96.39999999999999,Rock
Parachute,Without You,9.180000000000001,56.599999999999994,85.7,0.0,18.8,-5.156,3.3300000000000005,95.996,53.900000000000006,Rock
Russ,From a Distance,76.6,73.3,23.3,0.0031699999999999996,11.0,-8.733,4.82,94.023,44.1,Pop
Gorillaz,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),5.9799999999999995,70.5,75.1,0.00025100000000000003,90.7,-4.767,28.7,80.727,81.89999999999999,Rock
Ten Fé,Elodie,17.5,53.900000000000006,83.1,0.371,23.599999999999998,-5.025,4.590000000000001,169.93,47.599999999999994,Rock
Bruno Mars,Count on Me - EP Version,84.0,57.699999999999996,39.7,0.0,7.720000000000001,-5.98,2.8000000000000003,89.044,50.9,Pop
Creed,My Sacrifice,0.0101,32.0,88.0,0.000431,7.6,-6.035,5.04,146.349,25.7,Rock
J. Cole,4 Your Eyez Only,37.8,70.39999999999999,48.1,0.00709,8.74,-10.493,36.3,78.628,49.4,Pop
Steve Earle,The Galway Girl,24.0,42.1,94.6,0.255,50.4,-5.101,7.670000000000001,169.712,84.8,Rock
Crash Test Dummies,Mmm Mmm Mmm Mmm,25.0,57.99999999999999,57.49999999999999,0.00183,8.129999999999999,-7.72,2.31,92.934,37.0,Pop
Wham!,Everything She Wants,32.1,90.0,45.9,0.39899999999999997,16.5,-15.557,3.66,115.091,96.2,Rock
Dave Rawlings Machine,Ruby,41.0,47.3,30.9,0.0009830000000000001,14.299999999999999,-10.364,3.05,120.168,37.0,Rock
Drake,Madiba Riddim,23.5,83.39999999999999,52.7,0.968,63.2,-10.4,19.3,105.86,31.900000000000002,Pop
Bruno Mars,Runaway Baby,25.0,65.60000000000001,76.7,0.0,11.4,-3.038,3.9600000000000004,163.834,87.1,Pop
Jefferson Airplane,Today,69.5,51.0,31.0,0.0,12.8,-13.647,2.91,90.074,29.2,Rock
KIDS SEE GHOSTS,Reborn,33.900000000000006,58.5,59.699999999999996,4.04,19.5,-7.499,3.6999999999999997,100.051,22.7,Pop
Newsboys,Symphony,0.518,55.900000000000006,80.2,0.0,35.5,-5.495,5.2,120.045,43.2,Rock
The Pussycat Dolls,I Hate This Part,6.59,75.6,61.199999999999996,0.0,27.400000000000002,-4.371,3.17,111.572,45.2,Pop
Zac Brown Band,Whatever It Is,44.3,68.60000000000001,57.599999999999994,0.0017,21.2,-6.632,2.8400000000000003,83.971,72.0,Rock
Simple Plan,I'd Do Anything,0.14300000000000002,39.5,91.7,0.0,26.1,-6.86,13.3,169.088,56.3,Pop
Jordan Feliz,Changed,17.7,62.5,87.0,0.0,8.68,-4.496,5.3100000000000005,157.971,73.1,Rock
John Mayer,Shadow Days,7.359999999999999,52.0,55.900000000000006,34.9,11.600000000000001,-9.615,2.54,146.944,25.4,Rock
Good Charlotte,Girls & Boys,0.212,66.3,72.0,0.0,35.8,-5.497,3.3099999999999996,135.342,60.8,Pop
Brett Eldredge,The Long Way,26.5,48.8,63.7,0.0,10.6,-7.63,4.01,88.865,23.0,Rock
Plain White T's,Hey There Delilah,87.2,65.7,29.099999999999998,0.0,11.4,-10.572,2.93,103.973,29.799999999999997,Rock
Angels & Airwaves,Secret Crowds,0.897,46.2,97.2,0.0,27.400000000000002,-4.649,7.670000000000001,154.095,66.60000000000001,Rock
blackbear,i miss the old u,31.0,71.6,81.2,0.0,55.1,-5.233,34.4,133.047,38.5,Pop
Takeoff,Vacation,3.26,84.7,56.3,0.0,14.6,-7.964,42.199999999999996,168.095,43.7,Pop
Norman Greenbaum,Spirit in the Sky,11.200000000000001,60.099999999999994,64.3,0.209,8.799999999999999,-5.828,3.1399999999999997,128.262,55.2,Rock
The Weeknd,As You Are,13.100000000000001,37.1,32.9,0.625,27.900000000000002,-9.667,5.74,173.661,5.390000000000001,Pop
Jaguares,Te Lo Pido por Favor,11.5,64.8,65.9,0.030699999999999998,19.0,-6.369,2.59,106.196,53.2,Rock
The Chainsmokers,Siren,35.099999999999994,58.8,77.9,1.1400000000000001,37.1,-4.284,10.7,150.015,26.400000000000002,Pop
Drugdealer,Suddenly,50.3,65.10000000000001,46.5,4.55,49.5,-7.538,3.2800000000000002,107.75,58.5,Rock
Paul Simon,You Can Call Me Al,18.2,77.60000000000001,76.3,0.65,7.7,-8.124,5.35,128.433,82.0,Rock
James Arthur,Rewrite The Stars - Wideboy's Hands In The Air Remix,1.11,59.699999999999996,93.7,0.000296,14.399999999999999,-3.36,4.06,124.995,70.89999999999999,Pop
Rex Orange County,Sunflower,64.60000000000001,38.4,76.5,0.35200000000000004,52.2,-4.463,5.79,129.903,56.699999999999996,Pop
3LAU,Better With You,1.96,57.099999999999994,75.2,0.00692,11.4,-4.872,2.93,102.043,25.0,Pop
The Neighbourhood,Flawless,5.53,56.8,87.1,51.0,30.3,-3.453,3.08,119.99,37.4,Rock
Felix Cartal,Stop Being Yourself,1.27,66.2,73.0,0.0,20.3,-5.407,6.15,122.96,23.200000000000003,Pop
Nicky Jam,Si Tú La Ves (feat. Wisin),20.4,68.5,73.1,0.0,7.22,-5.119,9.3,177.912,78.60000000000001,Pop
Beck,Lost Cause,25.3,62.0,57.99999999999999,0.0562,44.9,-8.569,3.0300000000000002,119.88,22.1,Rock
El Ten Eleven,Fanshawe,2.18,65.3,59.8,84.3,10.2,-9.179,2.67,90.825,66.60000000000001,Rock
Def Leppard,Foolin',0.0337,60.8,78.7,0.782,11.1,-6.703,2.77,113.796,47.4,Rock
Randy Travis,Deeper Than The Holler,28.999999999999996,64.7,48.199999999999996,0.0,23.200000000000003,-8.591,2.62,142.648,43.7,Rock
WALK THE MOON,Avalanche,0.059000000000000004,59.4,85.8,0.00031099999999999997,6.419999999999999,-4.339,3.8699999999999997,138.021,66.3,Rock
Jaymes Young,I'll Be Good,71.5,45.5,28.4,0.000147,8.97,-10.774,3.2199999999999998,133.936,13.3,Pop
Bishop Briggs,Never Tear Us Apart,0.643,37.2,60.0,0.0033699999999999997,13.900000000000002,-6.027,3.51,188.96,7.53,Rock
The Red Jumpsuit Apparatus,Face Down,0.0665,54.50000000000001,93.2,0.0,12.7,-2.189,3.9899999999999998,92.956,46.5,Pop
The Black Keys,Bullet In The Brain,0.719,52.800000000000004,62.1,0.134,9.47,-7.088,3.19,141.329,54.1,Rock
Justin Bieber,Baby,5.4399999999999995,65.60000000000001,84.1,0.0,12.2,-5.183,23.200000000000003,65.024,52.2,Pop
La Mosca Tse-Tse,Para No Verte Más,1.68,65.8,81.5,0.0,34.1,-6.834,10.5,99.28,83.7,Rock
Empire of the Sun,High And Low,2.13,51.2,76.8,0.00031999999999999997,9.180000000000001,-4.673,4.5,126.907,32.2,Rock
The Smiths,I Know It's Over - 2011 Remaster,8.469999999999999,40.699999999999996,42.4,0.0,23.400000000000002,-10.583,3.18,113.311,40.400000000000006,Rock
French Montana,All for You,26.0,62.3,60.6,0.0,15.6,-7.357,28.7,121.986,24.3,Pop
Taylor Swift,Forever & Always,7.5200000000000005,60.8,82.1,0.0,11.0,-4.985,5.76,128.042,54.400000000000006,Pop
Nonpoint,Chaos And Earthquakes,0.0417,52.400000000000006,84.3,12.5,37.5,-5.578,5.36,85.993,21.2,Rock
Diamond Rio,One More Day,63.9,66.7,34.9,0.0,12.3,-9.844,2.88,131.117,24.4,Rock
Starset,Monster,0.146,39.4,87.1,0.000129,7.26,-6.772,5.09,97.51,28.599999999999998,Rock
Gorillaz,All Alone,0.14400000000000002,58.5,80.9,35.0,27.200000000000003,-7.837,12.5,148.151,45.6,Rock
Tyga,SWISH,8.309999999999999,88.4,54.1,0.0,11.799999999999999,-5.608,22.1,105.009,27.400000000000002,Pop
Rex Orange County,Nothing,34.599999999999994,72.5,41.8,0.000101,6.58,-8.799,3.09,77.923,37.8,Pop
Seas of Years,In Collusion with the Waves,81.8,24.2,29.9,93.8,30.0,-15.207,2.9899999999999998,105.01,3.7800000000000002,Rock
KISS,Black Diamond,8.89,32.1,62.7,0.878,6.99,-9.509,5.42,132.855,14.099999999999998,Rock
A$AP Ferg,What Do You Do,35.8,81.89999999999999,71.3,0.00163,9.47,-5.623,30.4,152.016,50.6,Pop
DREAMERS,Die Happy,0.0456,57.3,87.5,0.0,40.300000000000004,-3.841,2.97,102.003,84.3,Rock
Andrew McMahon in the Wilderness,Ohio,3.09,43.4,73.8,0.00015000000000000001,34.9,-7.254,3.54,172.109,52.300000000000004,Rock
Offset,Nightmare,44.2,73.9,40.5,21.099999999999998,15.8,-10.897,8.52,157.09,12.7,Pop
Pat Benatar,We Belong,52.800000000000004,70.6,32.2,0.00023700000000000001,57.599999999999994,-14.108,4.67,135.154,30.5,Pop
The Score,Who I Am,1.38,54.50000000000001,68.5,0.0,15.1,-5.225,3.46,80.009,66.3,Rock
Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix Radio Edit,1.72,70.5,80.7,3.92,23.200000000000003,-3.157,8.450000000000001,132.025,88.0,Rock
Shawn Mendes,When You're Ready,79.2,48.5,47.599999999999994,0.0,11.3,-8.887,12.8,171.479,60.099999999999994,Pop
Lost Kings,Stuck,1.7500000000000002,76.8,79.60000000000001,0.000122,7.359999999999999,-4.89,7.580000000000001,104.99,56.39999999999999,Pop
Sufjan Stevens,Should Have Known Better,97.89999999999999,57.099999999999994,17.2,27.500000000000004,12.4,-20.7,3.18,90.972,29.7,Rock
Flatbush Zombies,Bounce,1.13,62.8,61.8,0.0,10.9,-8.4,31.3,110.007,36.199999999999996,Pop
Lil Yachty,Minnesota,9.3,80.80000000000001,64.7,0.0,11.700000000000001,-4.973,8.43,130.034,27.800000000000004,Pop
G-Eazy,You Got Me,1.3,74.5,63.5,0.0,6.0,-9.735,26.900000000000002,94.868,55.1,Pop
Rae Sremmurd,Bedtime Stories (feat. The Weeknd) - From SR3MM,5.4399999999999995,80.30000000000001,64.0,0.00477,34.2,-4.527,2.79,131.986,3.8,Pop
Dominic Fike,She Wants My Money,77.10000000000001,70.39999999999999,47.8,0.05159999999999999,8.75,-6.562,4.7,128.789,42.0,Rock
Nicki Minaj,Truffle Butter,5.25,89.60000000000001,67.2,0.0031399999999999996,12.0,-6.875,4.79,105.098,52.300000000000004,Pop
The Black Keys,Black Mud,25.3,51.5,50.2,88.3,34.5,-8.898,5.800000000000001,143.937,37.4,Rock
Sam Feldt,Show Me Love - EDX Remix / Radio Edit,28.7,59.599999999999994,66.60000000000001,0.045399999999999996,7.33,-5.825,9.43,117.057,70.8,Pop
Arcade Fire,Put Your Money on Me,54.1,60.4,76.8,2.01,75.2,-6.484,3.08,123.067,64.5,Rock
William Singe,Pony,54.400000000000006,68.89999999999999,31.1,0.0,8.41,-10.821,7.829999999999999,137.958,41.699999999999996,Pop
Matt Nathanson,Come On Get Higher,24.099999999999998,67.2,62.3,0.0,8.48,-5.699,2.97,92.018,61.7,Pop
Bad Suns,Heartbreaker,1.73,66.7,79.60000000000001,0.0471,11.600000000000001,-4.653,3.1,88.479,66.60000000000001,Rock
Robert DeLong,First Person on Earth,22.8,45.4,80.4,0.0,18.099999999999998,-5.225,37.1,80.98,34.4,Rock
Kacey Musgraves,"Oh, What A World",64.2,50.3,53.6,0.14300000000000002,11.1,-7.229,2.59,90.966,21.0,Pop
Aaliyah,I Don't Wanna,53.7,70.5,57.199999999999996,0.0,22.6,-5.603,3.49,129.999,65.3,Pop
Bob Dylan,Girl from the North Country,88.5,60.699999999999996,32.300000000000004,0.0796,11.600000000000001,-11.384,3.17,118.511,30.0,Rock
Bryce Vine,Los Angeles,12.8,72.89999999999999,80.0,0.0,31.4,-6.536,6.3,150.007,83.3,Pop
Eve 6,Inside Out,11.4,48.3,81.8,0.0,36.7,-7.666,4.44,175.668,69.1,Pop
Cage The Elephant,Ain't No Rest for the Wicked,4.38,63.4,84.89999999999999,0.0,36.3,-7.075,10.5,156.004,91.9,Rock
Khalid,Location,33.0,73.6,44.9,0.0162,8.98,-11.462,42.5,80.126,32.6,Pop
Lewis Brice,Blessed,0.559,59.8,88.2,0.0,28.499999999999996,-4.531,3.08,77.494,71.89999999999999,Pop
Kina Grannis,For Now,92.60000000000001,39.7,24.9,0.0,11.5,-10.484,3.94,79.614,32.9,Pop
Royal Blood,I Only Lie When I Love You,0.11100000000000002,65.0,88.6,0.012899999999999998,33.4,-4.821,4.83,124.013,88.0,Rock
Dashboard Confessional,We Fight,0.6910000000000001,51.0,89.4,0.00516,9.21,-4.264,5.4399999999999995,174.033,55.300000000000004,Rock
Red,Let It Burn,0.0431,42.0,89.9,0.0245,23.0,-5.446,7.449999999999999,132.016,19.3,Rock
Russ,Fallin' Too,31.8,76.0,51.6,0.00708,10.5,-6.23,19.5,85.016,38.2,Pop
Steve Miller Band,Abracadabra,7.489999999999999,79.10000000000001,53.5,0.000196,15.6,-13.261,3.55,127.488,96.3,Rock
Crumb,Thirty-Nine,25.900000000000002,26.5,60.0,73.9,12.4,-9.28,3.4099999999999997,93.796,5.55,Rock
Drake,Wu-Tang Forever,4.74,83.2,42.699999999999996,0.0,10.100000000000001,-8.516,25.7,99.935,36.9,Pop
Yung Heazy,Cuz You're My Girl,12.5,41.3,29.9,0.00022,18.7,-11.271,4.45,82.46,54.900000000000006,Pop
Vampire Weekend,Obvious Bicycle,40.300000000000004,47.199999999999996,28.999999999999996,0.0115,19.900000000000002,-12.327,9.569999999999999,180.098,12.6,Rock
Madonna,Into the Groove,6.58,72.89999999999999,85.6,0.832,6.909999999999999,-4.164,3.5000000000000004,116.467,80.4,Pop
GATTÜSO,Easy Boy,1.44,61.7,95.89999999999999,2.4,12.1,-3.08,4.8,127.036,13.4,Pop
Foster The People,Sit Next to Me - Stereotypes Remix,17.299999999999997,68.0,73.8,0.036000000000000004,37.0,-4.881,3.3099999999999996,105.015,67.5,Pop
The Black Keys,In Time,16.2,64.1,68.7,16.8,6.5,-7.36,3.35,98.014,41.6,Rock
William Michael Morgan,Talking to a Girl,10.100000000000001,63.0,59.8,0.58,16.5,-6.293,2.73,144.013,26.200000000000003,Rock
Aerosmith,Love In An Elevator - Single Version,0.853,43.6,96.6,0.158,35.099999999999994,-4.219,7.02,93.88,60.099999999999994,Rock
Grizfolk,Hymnals - RAC Mix,1.24,60.199999999999996,81.89999999999999,1.16,17.5,-6.542,4.93,131.966,8.450000000000001,Rock
Her's,Harvey,7.35,58.8,85.5,81.5,12.8,-6.153,3.7199999999999998,141.941,71.7,Rock
Ólafur Arnalds,Dalur - Island Songs V,99.1,32.2,7.380000000000001,93.7,7.42,-23.687,3.09,86.387,5.07,Pop
Jax Jones,Ring Ring (feat. Mabel & Rich The Kid),17.2,77.9,64.1,0.000203,10.2,-4.912,14.099999999999998,107.032,63.800000000000004,Pop
Ariana Grande,One Last Time,9.3,62.8,59.3,0.000165,9.6,-5.036,3.2300000000000004,125.026,10.4,Pop
Nahko and Medicine for the People,7 Feathers,4.82,66.4,59.0,0.0,10.7,-6.592,5.220000000000001,101.765,50.7,Rock
Anna Of The North,Lovers,47.9,59.9,51.800000000000004,0.43499999999999994,13.600000000000001,-7.902,3.3300000000000005,95.031,45.5,Pop
Britney Spears,3,4.52,69.69999999999999,70.89999999999999,0.0,13.8,-1.917,4.55,134.91,78.7,Pop
Vampire Weekend,A-Punk,1.04,54.800000000000004,81.6,5.43,15.2,-4.478,4.99,174.993,85.7,Rock
Gwen Stefani,Make Me Like You,4.03,74.1,71.39999999999999,0.00158,12.7,-4.739,4.760000000000001,118.036,79.9,Pop
Metallica,Enter Sandman,0.20600000000000002,57.9,82.39999999999999,0.903,5.8999999999999995,-8.71,3.0,123.331,63.5,Rock
Eric Church,Talladega,5.38,58.4,67.2,4.81,8.85,-8.309,2.94,144.0,55.60000000000001,Rock
The Stooges,Search and Destroy - Iggy Pop Mix,0.35300000000000004,23.5,97.7,0.604,17.2,0.878,10.7,152.952,24.099999999999998,Rock
Rainbow Kitten Surprise,Cocaine Jesus,16.0,82.19999999999999,36.199999999999996,0.0,31.3,-7.462,4.109999999999999,119.903,15.9,Rock
The Cranberries,Zombie,1.63,29.9,61.3,0.359,36.8,-9.012,3.47,166.96,30.599999999999998,Rock
Aminé,Spice Girl,39.1,69.3,46.400000000000006,0.0,15.7,-7.912,22.400000000000002,78.1,86.8,Pop
Green Day,Good Riddance (Time of Your Life),18.3,47.5,43.2,0.0,16.1,-7.844,3.02,94.605,64.8,Rock
Jacquees,You,41.3,73.5,45.300000000000004,0.0,10.4,-8.264,6.02,115.002,33.5,Pop
Gunna,Drippin’,4.24,86.1,36.5,0.0,12.2,-7.121,44.2,147.031,15.7,Pop
DJ Snake,Let Me Love You - Marshmello Remix,1.9900000000000002,66.10000000000001,82.39999999999999,0.0,15.1,-3.136,3.82,120.057,24.3,Pop
Christina Perri,arms,11.0,46.300000000000004,75.5,0.000489,10.299999999999999,-7.244,6.34,145.319,25.2,Pop
Lynyrd Skynyrd,That Smell,3.2399999999999998,46.1,58.3,7.66,24.4,-10.237,3.63,117.258,65.10000000000001,Rock
Natalie Grant,King Of The World,10.5,52.800000000000004,59.0,0.0,10.4,-6.682,3.52,118.031,10.6,Rock
Ansel Elgort,You Can Count On Me,23.0,65.4,67.2,0.0,27.1,-5.258,4.569999999999999,97.992,34.2,Pop
blackbear,Different Hos,19.3,79.5,50.5,0.00488,6.43,-7.5,5.37,102.024,43.9,Pop
Justin Timberlake,Filthy,3.54,74.5,57.9,1.18,24.6,-5.771,13.8,97.002,64.5,Pop
Susie Suh,I Do,93.2,76.6,19.1,0.000795,26.1,-12.606,3.94,104.03,26.200000000000003,Pop
Foo Fighters,Long Road To Ruin,0.036699999999999997,40.1,88.8,0.0,12.0,-3.793,4.01,146.781,36.5,Rock
blackbear,Shake Ya Ass (feat. P-Lo),7.37,87.7,79.9,0.0,8.67,-3.424,21.2,99.987,57.3,Pop
Killumantii,Envious (feat. Juicy J),0.8580000000000001,88.5,73.5,0.0,9.76,-6.869,19.0,150.98,89.2,Pop
Christian Leave,Please Notice,84.3,55.00000000000001,27.1,0.000321,10.7,-8.451,2.97,111.344,19.8,Pop
Star Cast,"There For You - From “Star"" Season 2",17.7,88.5,56.699999999999996,0.000443,8.1,-8.56,15.6,116.028,52.2,Pop
Fenne Lily,For a While,86.3,38.0,27.500000000000004,0.00108,10.7,-12.405,3.73,115.343,15.6,Pop
blink-182,All The Small Things,1.22,43.9,89.1,0.0,54.7,-4.764,5.7,148.599,69.5,Rock
Mungo Jerry,In the Summertime,72.39999999999999,75.4,44.9,0.0,16.2,-14.013,6.15,82.751,97.3,Pop
Kings of Leon,Supersoaker,0.319,43.6,87.1,0.0473,11.4,-4.446,3.84,138.743,71.0,Rock
Lionel Richie,All Night Long (All Night) - Single Version,12.2,73.9,57.599999999999994,0.20600000000000002,4.82,-12.024,4.72,108.81,78.0,Rock
Mac Miller,Programs,8.09,88.0,56.89999999999999,0.00582,21.4,-6.517,22.1,134.924,47.4,Pop
Gucci Mane,Solitaire (feat. Migos & Lil Yachty),4.25,80.9,58.5,0.0,10.8,-6.935,32.1,138.026,36.7,Pop
Led Zeppelin,Babe I'm Gonna Leave You - 2014 Remaster,37.5,41.099999999999994,46.6,0.00847,14.2,-11.537,3.32,136.093,15.8,Rock
VHS Collection,So I Met Someone,4.61,60.5,72.5,0.00193,12.1,-5.854,3.44,88.979,55.900000000000006,Pop
Pink Floyd,On the Run,65.0,38.800000000000004,56.3,90.2,10.4,-21.192,6.279999999999999,165.393,13.700000000000001,Rock
Death Cab for Cutie,I Will Follow You Into The Dark,92.4,51.7,20.599999999999998,0.0,11.799999999999999,-12.233,4.21,80.401,48.9,Rock
Pitbull,Fireball (feat. John Ryan),8.94,69.0,93.7,0.0104,5.319999999999999,-5.393,6.419999999999999,122.951,79.4,Pop
Jessie J,Bang Bang,26.0,70.6,78.60000000000001,0.0,38.0,-3.417,9.09,150.035,74.9,Pop
John Prine,Angel From Montgomery,54.1,61.7,42.1,0.22699999999999998,12.5,-14.231,3.18,131.653,39.0,Rock
Avicii,Addicted To You,4.9399999999999995,54.900000000000006,77.8,0.0,8.19,-4.071,4.51,128.089,31.8,Pop
Wiz Khalifa,Hot Now,3.7900000000000005,82.19999999999999,61.3,0.0,37.7,-5.161,38.800000000000004,154.913,30.099999999999998,Pop
Talk Talk,It's My Life - 1997 Remastered Version,19.7,62.7,80.2,78.4,40.400000000000006,-8.432,3.4799999999999995,126.283,86.7,Rock
Black Sabbath,N.I.B. - 2009 Remastered Version,8.38,47.599999999999994,55.60000000000001,0.00159,12.5,-10.586,6.460000000000001,103.122,43.0,Rock
The 1975,Settle Down,0.298,58.599999999999994,95.39999999999999,0.013200000000000002,72.3,-5.293,4.92,107.087,84.0,Rock
The Pussycat Dolls,Don't Cha,0.603,87.9,64.3,0.00014199999999999998,9.92,-3.709,8.88,120.012,58.199999999999996,Pop
Rihanna,Talk That Talk,3.71,69.39999999999999,67.10000000000001,0.0031399999999999996,23.599999999999998,-4.088,4.44,83.999,46.6,Pop
Lil Wayne,Mrs. Officer,24.8,91.60000000000001,56.8,0.0,8.1,-5.358,13.0,112.009,95.39999999999999,Pop
Foster The People,Sit Next to Me - Stereotypes Remix,17.299999999999997,68.0,73.8,0.036000000000000004,37.0,-4.881,3.3099999999999996,105.015,67.5,Rock
Kali Uchis,Just A Stranger (feat. Steve Lacy),12.7,74.5,67.2,0.0,10.299999999999999,-5.738,3.46,108.031,64.1,Pop
Mandisa,Bleed The Same,4.24,62.9,69.0,0.0,36.3,-4.894,3.5700000000000003,102.036,30.7,Rock
YG,Who Do You Love?,2.81,67.60000000000001,41.5,0.0,9.15,-9.752,50.8,193.206,14.6,Pop
Nirvana,In Bloom - Nevermind Version,0.00458,49.6,87.8,0.009399999999999999,26.8,-4.822,5.489999999999999,79.029,54.800000000000004,Rock
Shinedown,Outcast,0.0491,48.699999999999996,96.1,0.000499,8.61,-3.278,8.83,148.036,42.9,Rock
Cream,Sunshine Of Your Love,47.5,68.4,48.1,0.0065699999999999995,11.799999999999999,-12.59,3.84,115.078,78.4,Rock
Temple Of The Dog,Hunger Strike,2.5,36.9,61.3,0.000496,10.100000000000001,-10.847,3.35,137.793,33.800000000000004,Rock
Whitesnake,Still of the Night - 2018 Remaster,0.23500000000000001,33.4,85.39999999999999,0.11399999999999999,15.8,-7.531,4.9399999999999995,100.175,28.4,Rock
American Authors,Believer,0.14400000000000002,58.099999999999994,96.8,2.3800000000000003,16.1,-2.92,3.73,120.004,90.5,Rock
Led Zeppelin,Hey Hey What Can I Do,16.6,46.800000000000004,85.8,0.030400000000000003,8.07,-9.639,5.43,77.987,52.6,Rock
The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,4.0,52.300000000000004,76.9,0.0,13.600000000000001,-5.855,2.69,136.162,87.6,Rock
Dustin Lynch,Good Girl,16.0,71.1,69.6,0.0,17.0,-5.05,8.709999999999999,80.512,69.39999999999999,Rock
Travis Tritt,Here's A Quarter [Call Someone Who Cares],19.6,65.4,53.7,0.0,11.899999999999999,-8.067,2.5700000000000003,112.437,59.699999999999996,Rock
New Order,Blue Monday '88 - (7'' Version) [2015 Remastered Version],0.00279,70.1,87.8,52.2,6.08,-7.911,3.5000000000000004,130.512,87.5,Rock
Thirty Seconds To Mars,Love Is Madness (feat. Halsey),1.28,38.2,67.5,0.0246,21.9,-6.56,4.41,106.171,44.9,Rock
Jonas Brothers,Lovebug,12.6,59.699999999999996,49.9,0.0,21.4,-6.216,5.81,79.071,52.1,Pop
Miguel,How Many Drinks?,0.311,37.9,60.8,0.061399999999999996,24.8,-7.011,13.4,81.822,24.099999999999998,Pop
Granger Smith,You're In It,3.06,58.199999999999996,88.5,0.0,37.8,-5.45,3.85,112.027,59.3,Rock
Axwell /\ Ingrosso,Dreamer,2.37,62.7,84.7,0.0,21.2,-5.303,3.52,126.017,61.1,Pop
Quinn XCII,What The Hell Happened To Us,31.6,69.5,67.9,0.0,6.800000000000001,-6.576,6.510000000000001,95.997,79.0,Pop
Post Malone,Wow.,16.3,83.3,53.900000000000006,0.00020999999999999998,10.100000000000001,-7.399,17.8,99.947,38.5,Pop
BTS,Outro: Wings,0.503,65.4,90.3,0.0,8.75,-3.117,12.1,124.988,65.9,Pop
blink-182,Adam's Song,3.9,51.4,77.10000000000001,0.0,26.200000000000003,-5.756,3.64,136.058,35.9,Rock
Billy Squier,The Stroke - Remastered,62.0,67.0,59.099999999999994,0.0,37.9,-6.012,6.460000000000001,91.439,80.0,Rock
Christy Nockels,River of Grace,82.8,52.1,39.6,0.0766,10.0,-10.654,4.68,77.046,39.800000000000004,Rock
A Perfect Circle,Eat The Elephant,43.7,41.5,52.7,7.26,10.6,-8.8,3.32,200.008,33.0,Rock
The Cure,Fascination Street,0.134,50.8,91.0,46.5,15.0,-5.743,7.86,100.058,49.1,Rock
Arcade Fire,Ready to Start,12.0,28.199999999999996,93.2,3.35,6.92,-4.701,3.8699999999999997,190.08,53.6,Rock
Soundgarden,Pretty Noose,0.0017900000000000001,38.9,92.5,24.4,22.2,-7.97,6.43,150.893,31.8,Rock
Angels & Airwaves,Sirens,0.426,52.5,93.0,0.00137,10.7,-4.366,5.46,154.113,78.2,Rock
Lifehouse,Everything,10.2,30.7,40.699999999999996,5.71,10.299999999999999,-8.25,2.8000000000000003,90.255,4.33,Rock
Vertical Horizon,Best I Ever Had (Grey Sky Morning),1.41,44.1,56.3,0.00036899999999999997,10.100000000000001,-7.274,2.5100000000000002,85.711,20.9,Rock
